Timestamp,DateTime,Open,High,Low,Close,Volume,Spread,Real_Volume
1744079340,2025-04-08 10:29:00,1.0913599999999999,1.09151,1.09131,1.0914,47,0,0
1744079400,2025-04-08 10:30:00,1.0914,1.09149,1.09124,1.09143,116,0,0
1744079460,2025-04-08 10:31:00,1.09144,1.0915300000000001,1.09138,1.09152,122,0,0
1744079520,2025-04-08 10:32:00,1.0915300000000001,1.0916,1.09147,1.0915,97,0,0
1744079580,2025-04-08 10:33:00,1.09149,1.0915,1.09128,1.09129,66,0,0
1744079640,2025-04-08 10:34:00,1.09129,1.09137,1.09119,1.0912,55,0,0
1744079700,2025-04-08 10:35:00,1.09119,1.09141,1.09119,1.09138,93,0,0
1744079760,2025-04-08 10:36:00,1.09137,1.09139,1.09128,1.09134,65,0,0
1744079820,2025-04-08 10:37:00,1.0913599999999999,1.09155,1.09134,1.0915300000000001,47,0,0
1744079880,2025-04-08 10:38:00,1.09154,1.09164,1.09148,1.09161,45,0,0
1744079940,2025-04-08 10:39:00,1.09162,1.09163,1.09148,1.09149,40,0,0
1744080000,2025-04-08 10:40:00,1.09148,1.09175,1.09143,1.09174,63,0,0
1744080060,2025-04-08 10:41:00,1.09173,1.09174,1.09161,1.09162,28,0,0
1744080120,2025-04-08 10:42:00,1.09161,1.09162,1.09151,1.09159,46,0,0
1744080180,2025-04-08 10:43:00,1.09159,1.09168,1.09154,1.09162,42,0,0
1744080240,2025-04-08 10:44:00,1.09161,1.09174,1.09155,1.09162,59,0,0
1744080300,2025-04-08 10:45:00,1.09162,1.09175,1.09154,1.09163,70,0,0
1744080360,2025-04-08 10:46:00,1.09165,1.09175,1.09156,1.09172,110,0,0
1744080420,2025-04-08 10:47:00,1.09173,1.09184,1.09166,1.09172,89,0,0
1744080480,2025-04-08 10:48:00,1.09173,1.0918,1.09168,1.09171,92,0,0
1744080540,2025-04-08 10:49:00,1.09174,1.09189,1.09135,1.09161,220,0,0
1744080600,2025-04-08 10:50:00,1.09163,1.09178,1.09161,1.09172,99,0,0
1744080660,2025-04-08 10:51:00,1.09173,1.09173,1.09143,1.0915300000000001,131,0,0
1744080720,2025-04-08 10:52:00,1.0915300000000001,1.09173,1.0915300000000001,1.09168,56,0,0
1744080780,2025-04-08 10:53:00,1.0917,1.09178,1.09162,1.09163,50,0,0
1744080840,2025-04-08 10:54:00,1.09162,1.09168,1.09157,1.09159,50,0,0
1744080900,2025-04-08 10:55:00,1.09159,1.09182,1.09159,1.09175,58,0,0
1744080960,2025-04-08 10:56:00,1.09175,1.09175,1.0916,1.09169,46,0,0
1744081020,2025-04-08 10:57:00,1.09168,1.09177,1.09163,1.09164,47,0,0
1744081080,2025-04-08 10:58:00,1.09165,1.09169,1.09146,1.09147,67,0,0
1744081140,2025-04-08 10:59:00,1.09148,1.09149,1.09132,1.09148,75,0,0
1744081200,2025-04-08 11:00:00,1.09149,1.0921,1.09149,1.09202,228,0,0
1744081260,2025-04-08 11:01:00,1.09203,1.09237,1.09196,1.09226,184,0,0
1744081320,2025-04-08 11:02:00,1.09226,1.0923,1.09191,1.0922,134,0,0
1744081380,2025-04-08 11:03:00,1.09223,1.09253,1.09217,1.09239,193,0,0
1744081440,2025-04-08 11:04:00,1.0924,1.09264,1.09228,1.09237,219,0,0
1744081500,2025-04-08 11:05:00,1.09236,1.09254,1.09233,1.0924,110,0,0
1744081560,2025-04-08 11:06:00,1.0924,1.09251,1.0923,1.09247,109,0,0
1744081620,2025-04-08 11:07:00,1.0924800000000001,1.09249,1.09235,1.09237,105,0,0
1744081680,2025-04-08 11:08:00,1.09236,1.0924,1.09227,1.09228,56,0,0
1744081740,2025-04-08 11:09:00,1.09228,1.09231,1.09213,1.0922,73,0,0
1744081800,2025-04-08 11:10:00,1.0922,1.09237,1.09215,1.09229,139,0,0
1744081860,2025-04-08 11:11:00,1.0923,1.09239,1.09222,1.09225,103,0,0
1744081920,2025-04-08 11:12:00,1.09224,1.09241,1.0922,1.09238,93,0,0
1744081980,2025-04-08 11:13:00,1.09238,1.09255,1.09233,1.09253,87,0,0
1744082040,2025-04-08 11:14:00,1.09254,1.09261,1.0924800000000001,1.0925799999999999,156,0,0
1744082100,2025-04-08 11:15:00,1.09259,1.09261,1.09227,1.09228,181,0,0
1744082160,2025-04-08 11:16:00,1.09229,1.09235,1.09221,1.09222,132,0,0
1744082220,2025-04-08 11:17:00,1.09223,1.09245,1.09221,1.09235,123,0,0
1744082280,2025-04-08 11:18:00,1.09236,1.09237,1.09209,1.09213,115,0,0
1744082340,2025-04-08 11:19:00,1.09212,1.09229,1.09209,1.09225,137,0,0
1744082400,2025-04-08 11:20:00,1.09224,1.09247,1.09221,1.09242,175,0,0
1744082460,2025-04-08 11:21:00,1.09241,1.0924800000000001,1.09237,1.09244,101,0,0
1744082520,2025-04-08 11:22:00,1.09242,1.09247,1.09233,1.09245,106,0,0
1744082580,2025-04-08 11:23:00,1.09244,1.09321,1.09244,1.0931,202,0,0
1744082640,2025-04-08 11:24:00,1.0931,1.09316,1.09299,1.09303,103,0,0
1744082700,2025-04-08 11:25:00,1.09302,1.09328,1.09299,1.09316,78,0,0
1744082760,2025-04-08 11:26:00,1.09315,1.09327,1.09311,1.09327,74,0,0
1744082820,2025-04-08 11:27:00,1.09326,1.09337,1.0932,1.09327,72,0,0
1744082880,2025-04-08 11:28:00,1.09328,1.09343,1.09323,1.09342,81,0,0
1744082940,2025-04-08 11:29:00,1.09343,1.09357,1.09338,1.09353,99,0,0
1744083000,2025-04-08 11:30:00,1.09352,1.09362,1.09347,1.09353,92,0,0
1744083060,2025-04-08 11:31:00,1.09352,1.09372,1.09348,1.0936,118,0,0
1744083120,2025-04-08 11:32:00,1.09359,1.09377,1.09357,1.09364,73,0,0
1744083180,2025-04-08 11:33:00,1.09365,1.09379,1.09364,1.09379,116,0,0
1744083240,2025-04-08 11:34:00,1.09378,1.09392,1.09369,1.09374,91,0,0
1744083300,2025-04-08 11:35:00,1.09375,1.09384,1.09372,1.09376,75,0,0
1744083360,2025-04-08 11:36:00,1.09377,1.09395,1.09376,1.09387,102,0,0
1744083420,2025-04-08 11:37:00,1.09386,1.09412,1.09386,1.09387,89,0,0
1744083480,2025-04-08 11:38:00,1.09386,1.09424,1.09386,1.09413,114,0,0
1744083540,2025-04-08 11:39:00,1.09414,1.09438,1.09409,1.09435,126,0,0
1744083600,2025-04-08 11:40:00,1.09435,1.09445,1.09425,1.09426,108,0,0
1744083660,2025-04-08 11:41:00,1.09427,1.09427,1.09392,1.09392,149,0,0
1744083720,2025-04-08 11:42:00,1.09392,1.09412,1.09389,1.09407,112,0,0
1744083780,2025-04-08 11:43:00,1.09407,1.09432,1.09406,1.0943,117,0,0
1744083840,2025-04-08 11:44:00,1.0943100000000001,1.09433,1.09417,1.09422,82,0,0
1744083900,2025-04-08 11:45:00,1.09421,1.09435,1.09411,1.09416,108,0,0
1744083960,2025-04-08 11:46:00,1.09417,1.09432,1.09396,1.09403,127,0,0
1744084020,2025-04-08 11:47:00,1.09403,1.09408,1.09383,1.09395,97,0,0
1744084080,2025-04-08 11:48:00,1.09394,1.09396,1.09375,1.09381,81,0,0
1744084140,2025-04-08 11:49:00,1.0937999999999999,1.09397,1.09375,1.09395,92,0,0
1744084200,2025-04-08 11:50:00,1.09396,1.09396,1.09374,1.09378,66,0,0
1744084260,2025-04-08 11:51:00,1.09378,1.09434,1.09374,1.09424,147,0,0
1744084320,2025-04-08 11:52:00,1.09426,1.0945,1.09415,1.09436,162,0,0
1744084380,2025-04-08 11:53:00,1.09435,1.09501,1.0943,1.09497,313,0,0
1744084440,2025-04-08 11:54:00,1.09497,1.09501,1.09476,1.09489,302,0,0
1744084500,2025-04-08 11:55:00,1.09488,1.0950199999999999,1.09432,1.09435,281,0,0
1744084560,2025-04-08 11:56:00,1.09436,1.09472,1.09434,1.09437,192,0,0
1744084620,2025-04-08 11:57:00,1.09437,1.09446,1.09402,1.09408,233,0,0
1744084680,2025-04-08 11:58:00,1.09409,1.09426,1.09385,1.09408,355,0,0
1744084740,2025-04-08 11:59:00,1.09407,1.09413,1.09397,1.09398,276,0,0
1744084800,2025-04-08 12:00:00,1.09399,1.09489,1.09396,1.09472,339,0,0
1744084860,2025-04-08 12:01:00,1.09473,1.09481,1.09442,1.09458,258,0,0
1744084920,2025-04-08 12:02:00,1.09459,1.09505,1.09443,1.09504,217,0,0
1744084980,2025-04-08 12:03:00,1.09503,1.09526,1.09494,1.09525,259,0,0
1744085040,2025-04-08 12:04:00,1.09525,1.09546,1.095,1.09545,354,0,0
1744085100,2025-04-08 12:05:00,1.09544,1.09547,1.09525,1.0954,373,0,0
1744085160,2025-04-08 12:06:00,1.09539,1.09539,1.09505,1.09506,199,0,0
1744085220,2025-04-08 12:07:00,1.09506,1.09526,1.095,1.09507,195,0,0
1744085280,2025-04-08 12:08:00,1.09507,1.09516,1.09485,1.09506,206,0,0
1744085340,2025-04-08 12:09:00,1.09505,1.09507,1.09466,1.09479,188,0,0
1744085400,2025-04-08 12:10:00,1.09478,1.09478,1.0944,1.09449,155,0,0
1744085460,2025-04-08 12:11:00,1.09448,1.09466,1.09443,1.09448,221,0,0
1744085520,2025-04-08 12:12:00,1.09447,1.09481,1.09445,1.0946,164,0,0
1744085580,2025-04-08 12:13:00,1.09461,1.09482,1.0946,1.09476,183,0,0
1744085640,2025-04-08 12:14:00,1.09477,1.0949,1.09459,1.09462,163,0,0
1744085700,2025-04-08 12:15:00,1.09463,1.09497,1.09393,1.0943,535,0,0
1744085760,2025-04-08 12:16:00,1.0943100000000001,1.0944099999999999,1.09405,1.09409,306,0,0
1744085820,2025-04-08 12:17:00,1.0941,1.0941,1.09379,1.09406,342,0,0
1744085880,2025-04-08 12:18:00,1.09407,1.09434,1.09406,1.09428,185,0,0
1744085940,2025-04-08 12:19:00,1.09427,1.09468,1.09427,1.09462,188,0,0
1744086000,2025-04-08 12:20:00,1.09462,1.09497,1.0946,1.0949200000000001,176,0,0
1744086060,2025-04-08 12:21:00,1.0949200000000001,1.09505,1.09467,1.09476,163,0,0
1744086120,2025-04-08 12:22:00,1.09477,1.09497,1.09477,1.09496,105,0,0
1744086180,2025-04-08 12:23:00,1.09495,1.09507,1.0949,1.09495,171,0,0
1744086240,2025-04-08 12:24:00,1.09496,1.09512,1.09467,1.09473,146,0,0
1744086300,2025-04-08 12:25:00,1.09474,1.095,1.09474,1.09497,104,0,0
1744086360,2025-04-08 12:26:00,1.09496,1.09522,1.0949,1.09503,163,0,0
1744086420,2025-04-08 12:27:00,1.0950199999999999,1.0953,1.09498,1.09498,125,0,0
1744086480,2025-04-08 12:28:00,1.09499,1.09536,1.09498,1.09534,125,0,0
1744086540,2025-04-08 12:29:00,1.09535,1.09535,1.09511,1.09518,101,0,0
1744086600,2025-04-08 12:30:00,1.09517,1.09546,1.09516,1.09531,203,0,0
1744086660,2025-04-08 12:31:00,1.09532,1.09533,1.09481,1.09507,210,0,0
1744086720,2025-04-08 12:32:00,1.09506,1.09552,1.09506,1.09549,184,0,0
1744086780,2025-04-08 12:33:00,1.0955,1.09574,1.09549,1.09566,229,0,0
1744086840,2025-04-08 12:34:00,1.09565,1.0957,1.09541,1.09567,157,0,0
1744086900,2025-04-08 12:35:00,1.09566,1.09589,1.09566,1.09586,181,0,0
1744086960,2025-04-08 12:36:00,1.09587,1.09593,1.09567,1.09578,194,0,0
1744087020,2025-04-08 12:37:00,1.09577,1.09579,1.09544,1.09554,165,0,0
1744087080,2025-04-08 12:38:00,1.09555,1.09563,1.09533,1.09549,139,0,0
1744087140,2025-04-08 12:39:00,1.09552,1.09576,1.09552,1.09558,127,0,0
1744087200,2025-04-08 12:40:00,1.09559,1.09578,1.09545,1.09566,132,0,0
1744087260,2025-04-08 12:41:00,1.09568,1.09592,1.09566,1.09578,169,0,0
1744087320,2025-04-08 12:42:00,1.09577,1.09583,1.09559,1.09568,135,0,0
1744087380,2025-04-08 12:43:00,1.09569,1.09588,1.09564,1.09588,111,0,0
1744087440,2025-04-08 12:44:00,1.09587,1.09599,1.09585,1.09598,108,0,0
1744087500,2025-04-08 12:45:00,1.0959699999999999,1.09606,1.09582,1.09586,198,0,0
1744087560,2025-04-08 12:46:00,1.09587,1.09603,1.09576,1.09592,168,0,0
1744087620,2025-04-08 12:47:00,1.09595,1.09595,1.09571,1.09583,133,0,0
1744087680,2025-04-08 12:48:00,1.09584,1.0959,1.09572,1.09575,96,0,0
1744087740,2025-04-08 12:49:00,1.09574,1.09602,1.09569,1.09599,107,0,0
1744087800,2025-04-08 12:50:00,1.09601,1.09603,1.09582,1.09596,78,0,0
1744087860,2025-04-08 12:51:00,1.0959699999999999,1.09618,1.0959699999999999,1.09612,69,0,0
1744087920,2025-04-08 12:52:00,1.09611,1.09617,1.09585,1.0959699999999999,118,0,0
1744087980,2025-04-08 12:53:00,1.09598,1.09599,1.09568,1.09577,122,0,0
1744088040,2025-04-08 12:54:00,1.09576,1.0959699999999999,1.09576,1.0959699999999999,103,0,0
1744088100,2025-04-08 12:55:00,1.09598,1.09603,1.09595,1.09602,81,0,0
1744088160,2025-04-08 12:56:00,1.09601,1.09617,1.09599,1.09611,122,0,0
1744088220,2025-04-08 12:57:00,1.09609,1.09609,1.09572,1.09586,104,0,0
1744088280,2025-04-08 12:58:00,1.09585,1.09605,1.09578,1.09605,96,0,0
1744088340,2025-04-08 12:59:00,1.09604,1.0961400000000001,1.09594,1.09598,119,0,0
1744088400,2025-04-08 13:00:00,1.09599,1.09633,1.0959699999999999,1.09627,172,0,0
1744088460,2025-04-08 13:01:00,1.09627,1.09648,1.09622,1.09648,138,0,0
1744088520,2025-04-08 13:02:00,1.09648,1.09651,1.0962,1.0962,156,0,0
1744088580,2025-04-08 13:03:00,1.09621,1.09633,1.09615,1.09627,93,0,0
1744088640,2025-04-08 13:04:00,1.09626,1.09653,1.09624,1.09649,117,0,0
1744088700,2025-04-08 13:05:00,1.09648,1.0965,1.09629,1.09642,149,0,0
1744088760,2025-04-08 13:06:00,1.09643,1.09647,1.09639,1.09643,50,0,0
1744088820,2025-04-08 13:07:00,1.09644,1.09677,1.09644,1.09676,142,0,0
1744088880,2025-04-08 13:08:00,1.09677,1.09678,1.09647,1.09649,125,0,0
1744088940,2025-04-08 13:09:00,1.09648,1.0966,1.09637,1.09659,88,0,0
1744089000,2025-04-08 13:10:00,1.0965799999999999,1.09668,1.09655,1.09661,108,0,0
1744089060,2025-04-08 13:11:00,1.09662,1.09666,1.0965799999999999,1.09665,84,0,0
1744089120,2025-04-08 13:12:00,1.09664,1.09671,1.09654,1.09666,126,0,0
1744089180,2025-04-08 13:13:00,1.09665,1.09681,1.09648,1.0968,157,0,0
1744089240,2025-04-08 13:14:00,1.09679,1.09679,1.09663,1.09672,126,0,0
1744089300,2025-04-08 13:15:00,1.09673,1.09677,1.0965799999999999,1.09671,103,0,0
1744089360,2025-04-08 13:16:00,1.0967,1.09673,1.09656,1.09666,90,0,0
1744089420,2025-04-08 13:17:00,1.09667,1.09687,1.09665,1.09684,76,0,0
1744089480,2025-04-08 13:18:00,1.09685,1.09688,1.09674,1.09686,67,0,0
1744089540,2025-04-08 13:19:00,1.09685,1.09697,1.09681,1.09681,64,0,0
1744089600,2025-04-08 13:20:00,1.0968,1.09684,1.09669,1.0967500000000001,105,0,0
1744089660,2025-04-08 13:21:00,1.09676,1.0968,1.09655,1.09661,78,0,0
1744089720,2025-04-08 13:22:00,1.09662,1.09676,1.0966,1.09665,71,0,0
1744089780,2025-04-08 13:23:00,1.09664,1.0967,1.09661,1.09665,44,0,0
1744089840,2025-04-08 13:24:00,1.09666,1.0967500000000001,1.09659,1.0967,60,0,0
1744089900,2025-04-08 13:25:00,1.09671,1.09671,1.09663,1.09665,54,0,0
1744089960,2025-04-08 13:26:00,1.09666,1.0968,1.09664,1.09676,78,0,0
1744090020,2025-04-08 13:27:00,1.09677,1.09691,1.09669,1.09687,43,0,0
1744090080,2025-04-08 13:28:00,1.09688,1.09688,1.09667,1.09671,77,0,0
1744090140,2025-04-08 13:29:00,1.09672,1.09681,1.09671,1.09673,76,0,0
1744090200,2025-04-08 13:30:00,1.09671,1.09688,1.09667,1.09686,139,0,0
1744090260,2025-04-08 13:31:00,1.09685,1.09691,1.09671,1.09672,68,0,0
1744090320,2025-04-08 13:32:00,1.09673,1.0969,1.09663,1.09685,87,0,0
1744090380,2025-04-08 13:33:00,1.09685,1.09695,1.0968,1.09686,105,0,0
1744090440,2025-04-08 13:34:00,1.09687,1.09698,1.09685,1.09697,75,0,0
1744090500,2025-04-08 13:35:00,1.09698,1.09698,1.09693,1.09696,57,0,0
1744090560,2025-04-08 13:36:00,1.09697,1.09698,1.09685,1.09696,62,0,0
1744090620,2025-04-08 13:37:00,1.09695,1.09729,1.0969,1.09728,169,0,0
1744090680,2025-04-08 13:38:00,1.09728,1.0975,1.09728,1.0973600000000001,154,0,0
1744090740,2025-04-08 13:39:00,1.09737,1.09754,1.09732,1.09748,140,0,0
1744090800,2025-04-08 13:40:00,1.09747,1.09758,1.09739,1.0974,107,0,0
1744090860,2025-04-08 13:41:00,1.09738,1.09758,1.09725,1.09744,170,0,0
1744090920,2025-04-08 13:42:00,1.09744,1.09761,1.09738,1.09755,75,0,0
1744090980,2025-04-08 13:43:00,1.09756,1.09762,1.09746,1.09758,69,0,0
1744091040,2025-04-08 13:44:00,1.09757,1.09799,1.09756,1.0977999999999999,130,0,0
1744091100,2025-04-08 13:45:00,1.09779,1.09803,1.09768,1.0979700000000001,218,0,0
1744091160,2025-04-08 13:46:00,1.09796,1.09801,1.09783,1.09791,105,0,0
1744091220,2025-04-08 13:47:00,1.0979,1.09795,1.09782,1.09788,75,0,0
1744091280,2025-04-08 13:48:00,1.09787,1.0979,1.09757,1.09762,101,0,0
1744091340,2025-04-08 13:49:00,1.09761,1.09763,1.09743,1.09744,130,0,0
1744091400,2025-04-08 13:50:00,1.09743,1.09746,1.09711,1.09724,127,0,0
1744091460,2025-04-08 13:51:00,1.09724,1.09731,1.09717,1.09731,105,0,0
1744091520,2025-04-08 13:52:00,1.09734,1.09735,1.09718,1.09721,105,0,0
1744091580,2025-04-08 13:53:00,1.09721,1.09727,1.09717,1.0972,100,0,0
1744091640,2025-04-08 13:54:00,1.0972,1.09728,1.09712,1.09727,78,0,0
1744091700,2025-04-08 13:55:00,1.09726,1.09727,1.09704,1.09726,86,0,0
1744091760,2025-04-08 13:56:00,1.09725,1.09746,1.09713,1.09742,110,0,0
1744091820,2025-04-08 13:57:00,1.09742,1.09742,1.09708,1.09714,110,0,0
1744091880,2025-04-08 13:58:00,1.09713,1.0973600000000001,1.09713,1.09735,85,0,0
1744091940,2025-04-08 13:59:00,1.09734,1.0973600000000001,1.09696,1.09711,104,0,0
1744092000,2025-04-08 14:00:00,1.09712,1.09717,1.09707,1.09717,108,0,0
1744092060,2025-04-08 14:01:00,1.09718,1.0971899999999999,1.09702,1.09704,77,0,0
1744092120,2025-04-08 14:02:00,1.09703,1.09708,1.09684,1.09687,111,0,0
1744092180,2025-04-08 14:03:00,1.09688,1.09691,1.09677,1.09684,84,0,0
1744092240,2025-04-08 14:04:00,1.09685,1.09708,1.09685,1.09697,85,0,0
1744092300,2025-04-08 14:05:00,1.09698,1.09701,1.0969,1.09695,78,0,0
1744092360,2025-04-08 14:06:00,1.09696,1.09703,1.09693,1.09698,63,0,0
1744092420,2025-04-08 14:07:00,1.09699,1.09708,1.09689,1.0969,79,0,0
1744092480,2025-04-08 14:08:00,1.09691,1.09698,1.09686,1.09688,101,0,0
1744092540,2025-04-08 14:09:00,1.09687,1.09689,1.09668,1.0967,86,0,0
1744092600,2025-04-08 14:10:00,1.09669,1.09681,1.09665,1.09681,68,0,0
1744092660,2025-04-08 14:11:00,1.0968,1.09681,1.0967,1.0967,70,0,0
1744092720,2025-04-08 14:12:00,1.09671,1.0967500000000001,1.09659,1.09672,84,0,0
1744092780,2025-04-08 14:13:00,1.09673,1.09679,1.09663,1.09663,70,0,0
1744092840,2025-04-08 14:14:00,1.09662,1.09673,1.09655,1.09665,81,0,0
1744092900,2025-04-08 14:15:00,1.09666,1.09676,1.09663,1.09666,64,0,0
1744092960,2025-04-08 14:16:00,1.09667,1.09669,1.09653,1.09656,107,0,0
1744093020,2025-04-08 14:17:00,1.09655,1.09672,1.09655,1.09672,84,0,0
1744093080,2025-04-08 14:18:00,1.09671,1.09701,1.0967,1.0969,149,0,0
1744093140,2025-04-08 14:19:00,1.09691,1.09697,1.09674,1.0968,66,0,0
1744093200,2025-04-08 14:20:00,1.0968,1.09689,1.09671,1.09672,82,0,0
1744093260,2025-04-08 14:21:00,1.09672,1.09672,1.09662,1.09667,69,0,0
1744093320,2025-04-08 14:22:00,1.09666,1.09678,1.09661,1.0967500000000001,62,0,0
1744093380,2025-04-08 14:23:00,1.09676,1.09711,1.09674,1.09711,76,0,0
1744093440,2025-04-08 14:24:00,1.09712,1.09714,1.09697,1.09699,45,0,0
1744093500,2025-04-08 14:25:00,1.09698,1.09698,1.09682,1.09696,55,0,0
1744093560,2025-04-08 14:26:00,1.09695,1.09701,1.09668,1.09672,88,0,0
1744093620,2025-04-08 14:27:00,1.09673,1.09676,1.09669,1.09671,45,0,0
1744093680,2025-04-08 14:28:00,1.09672,1.09672,1.09659,1.09662,62,0,0
1744093740,2025-04-08 14:29:00,1.09661,1.09661,1.09651,1.09657,61,0,0
1744093800,2025-04-08 14:30:00,1.09656,1.09657,1.09641,1.09641,75,0,0
1744093860,2025-04-08 14:31:00,1.09642,1.09647,1.09639,1.09645,72,0,0
1744093920,2025-04-08 14:32:00,1.09644,1.0967,1.09644,1.09666,107,0,0
1744093980,2025-04-08 14:33:00,1.09665,1.09669,1.09645,1.09653,115,0,0
1744094040,2025-04-08 14:34:00,1.09654,1.0966,1.09653,1.09655,70,0,0
1744094100,2025-04-08 14:35:00,1.09653,1.0965799999999999,1.09636,1.09636,83,0,0
1744094160,2025-04-08 14:36:00,1.09637,1.09645,1.09633,1.09638,78,0,0
1744094220,2025-04-08 14:37:00,1.09639,1.0964,1.09622,1.09624,78,0,0
1744094280,2025-04-08 14:38:00,1.09623,1.0963,1.09619,1.09619,66,0,0
1744094340,2025-04-08 14:39:00,1.0962,1.09632,1.09619,1.09632,42,0,0
1744094400,2025-04-08 14:40:00,1.09631,1.09631,1.09615,1.0962,65,0,0
1744094460,2025-04-08 14:41:00,1.09619,1.09636,1.09619,1.09631,77,0,0
1744094520,2025-04-08 14:42:00,1.09632,1.09635,1.09612,1.09612,68,0,0
1744094580,2025-04-08 14:43:00,1.09611,1.09621,1.09609,1.09621,63,0,0
1744094640,2025-04-08 14:44:00,1.0962,1.09632,1.0961,1.0963,110,0,0
1744094700,2025-04-08 14:45:00,1.09631,1.09631,1.0962,1.09622,64,0,0
1744094760,2025-04-08 14:46:00,1.09621,1.09636,1.09619,1.09636,58,0,0
1744094820,2025-04-08 14:47:00,1.09635,1.09635,1.09626,1.09632,56,0,0
1744094880,2025-04-08 14:48:00,1.09631,1.09636,1.09631,1.09636,38,0,0
1744094940,2025-04-08 14:49:00,1.09634,1.09647,1.09634,1.09636,29,0,0
1744095000,2025-04-08 14:50:00,1.09637,1.09643,1.09636,1.09638,18,0,0
1744095060,2025-04-08 14:51:00,1.09637,1.09645,1.09634,1.09645,52,0,0
1744095120,2025-04-08 14:52:00,1.09644,1.0965,1.09641,1.09642,51,0,0
1744095180,2025-04-08 14:53:00,1.09643,1.09649,1.09635,1.09635,30,0,0
1744095240,2025-04-08 14:54:00,1.09636,1.09648,1.09635,1.09646,39,0,0
1744095300,2025-04-08 14:55:00,1.09647,1.09654,1.09644,1.09645,46,0,0
1744095360,2025-04-08 14:56:00,1.09644,1.09651,1.09641,1.09644,46,0,0
1744095420,2025-04-08 14:57:00,1.09643,1.09643,1.09627,1.09638,51,0,0
1744095480,2025-04-08 14:58:00,1.09637,1.09644,1.09636,1.09637,60,0,0
1744095540,2025-04-08 14:59:00,1.09636,1.09637,1.09631,1.09635,47,0,0
1744095600,2025-04-08 15:00:00,1.09633,1.09639,1.09629,1.09636,57,0,0
1744095660,2025-04-08 15:01:00,1.09635,1.0965799999999999,1.09635,1.09656,84,0,0
1744095720,2025-04-08 15:02:00,1.09655,1.09657,1.09629,1.0963,71,0,0
1744095780,2025-04-08 15:03:00,1.09631,1.09632,1.09622,1.09632,62,0,0
1744095840,2025-04-08 15:04:00,1.09631,1.09639,1.09629,1.09631,42,0,0
1744095900,2025-04-08 15:05:00,1.0963,1.09649,1.0963,1.09645,59,0,0
1744095960,2025-04-08 15:06:00,1.09646,1.0966,1.09644,1.09654,59,0,0
1744096020,2025-04-08 15:07:00,1.09653,1.09662,1.09642,1.09659,90,0,0
1744096080,2025-04-08 15:08:00,1.0966,1.09666,1.09656,1.0966,63,0,0
1744096140,2025-04-08 15:09:00,1.09661,1.09677,1.0966,1.09663,75,0,0
1744096200,2025-04-08 15:10:00,1.09663,1.09678,1.09651,1.09652,83,0,0
1744096260,2025-04-08 15:11:00,1.09652,1.0967500000000001,1.09651,1.09674,86,0,0
1744096320,2025-04-08 15:12:00,1.0967500000000001,1.0967500000000001,1.09661,1.09669,62,0,0
1744096380,2025-04-08 15:13:00,1.09672,1.09677,1.09666,1.09671,90,0,0
1744096440,2025-04-08 15:14:00,1.0967,1.09683,1.09666,1.09681,58,0,0
1744096500,2025-04-08 15:15:00,1.09682,1.09688,1.09676,1.09682,53,0,0
1744096560,2025-04-08 15:16:00,1.09683,1.09708,1.09683,1.097,81,0,0
1744096620,2025-04-08 15:17:00,1.09699,1.09717,1.09699,1.09716,75,0,0
1744096680,2025-04-08 15:18:00,1.09717,1.09751,1.09717,1.09749,133,0,0
1744096740,2025-04-08 15:19:00,1.09748,1.09773,1.09747,1.09752,98,0,0
1744096800,2025-04-08 15:20:00,1.09753,1.09763,1.09751,1.09762,72,0,0
1744096860,2025-04-08 15:21:00,1.09766,1.09784,1.09766,1.09782,77,0,0
1744096920,2025-04-08 15:22:00,1.09782,1.09791,1.09776,1.09781,65,0,0
1744096980,2025-04-08 15:23:00,1.0977999999999999,1.09781,1.09761,1.09767,68,0,0
1744097040,2025-04-08 15:24:00,1.09767,1.09772,1.09755,1.0977,51,0,0
1744097100,2025-04-08 15:25:00,1.09771,1.09789,1.09771,1.09786,62,0,0
1744097160,2025-04-08 15:26:00,1.09786,1.0979700000000001,1.09778,1.09778,115,0,0
1744097220,2025-04-08 15:27:00,1.09778,1.09782,1.09761,1.09781,82,0,0
1744097280,2025-04-08 15:28:00,1.0977999999999999,1.09793,1.0977999999999999,1.09791,52,0,0
1744097340,2025-04-08 15:29:00,1.0979,1.09794,1.09779,1.09779,51,0,0
1744097400,2025-04-08 15:30:00,1.0977999999999999,1.09788,1.09771,1.09788,59,0,0
1744097460,2025-04-08 15:31:00,1.09788,1.09788,1.09772,1.09776,54,0,0
1744097520,2025-04-08 15:32:00,1.09777,1.09782,1.09751,1.09757,67,0,0
1744097580,2025-04-08 15:33:00,1.09757,1.0977,1.09756,1.09769,60,0,0
1744097640,2025-04-08 15:34:00,1.09768,1.09769,1.09758,1.09761,77,0,0
1744097700,2025-04-08 15:35:00,1.0976,1.0976,1.0975,1.09756,43,0,0
1744097760,2025-04-08 15:36:00,1.09757,1.0976,1.09746,1.09756,69,0,0
1744097820,2025-04-08 15:37:00,1.09755,1.09768,1.09746,1.09765,81,0,0
1744097880,2025-04-08 15:38:00,1.09766,1.09766,1.0975,1.09752,47,0,0
1744097940,2025-04-08 15:39:00,1.09753,1.09763,1.09738,1.0974,147,0,0
1744098000,2025-04-08 15:40:00,1.09741,1.09764,1.0974,1.09753,84,0,0
